address,protocol,propertyid,ecosystem,balanceavailable,balancereserved,balanceaccepted,lasttxdbserialnum
1x9K9xAft1e9D7e1biMp77JSPQXUtWDwM,Omni,1,Production,10763224206,0,0,
17VP7dV8dxn3pDVxrjtgPiKhs37FLBBX7u,Omni,1,Production,2996053799753,0,0,
1LfRqHRmJa2S2U4XGVWerta2yQhbvKLG2b,Omni,2,Test,30319280754,0,0,
1HcQb16RSjdiH622sNs7Qsqt5vNWWa7oKV,Omni,1,Production,1801450892857,0,0,
17kKzeuAMhV8Pw9R62CWkhi5pXKmigMJQa,Omni,2,Test,13447939815,0,0,
17VP7dV8dxn3pDVxrjtgPiKhs37FLBBX7u,Omni,2,Test,2996053799753,0,0,
1BBTQrfsZQVoGwdPfp7NfMg7F4pYes2F1s,Omni,2,Test,2013376085646,0,0,
1D11zSkRGnn6VMgaipqNeD2rtQfN5ywos3,Omni,1,Production,5042046130952,0,0,
1EXqpyc7sEVbH1dK8mdE35gM4ijiQ4kGXQ,Omni,1,Production,1038350945,0,0,
1Fi4UdfU7Bw9CdX85K2rtzMoZuESvDPNS7,Omni,1,Production,6694997210,0,0,
1KFZmBqaJFnBuJLL9HyPdj19dfcW6gCdkZ,Omni,2,Test,29392328307,0,0,
1GhwyPsMn2H47vWjJBAc5skZrdcWsyMDZL,Omni,1,Production,1285254365,0,0,
1DM8pdm1KbTfAcChuoawkEEbwEqGVzmqQ4,Omni,1,Production,13154006283,0,0,
1DM8pdm1KbTfAcChuoawkEEbwEqGVzmqQ4,Omni,2,Test,13154006283,0,0,
13qGRH1n7dFeroYhjd5xktmWo4uzbVPbcS,Omni,1,Production,20188501984,0,0,
18XcsA9AQQRWaFonAWECg6W1zZsmgYjioY,Omni,2,Test,13617761380,0,0,
1AJzXcrPJbXudbRF43d9j2pympLo5k5Gut,Omni,1,Production,253318511571,0,0,
15WrQhYhHts7jTMoGJ9rDCD12JuCTKy7MM,Omni,2,Test,17519517794312,0,0,
14FF284GJ7d9m7WnkhiosFLvwLQ2pqPFTG,Omni,2,Test,10579720569,0,0,
1PYXRp4Pj3PqNmyz8GA7qrhsMa1hvjjY7t,Omni,2,Test,20097288360,0,0,
1AJzXcrPJbXudbRF43d9j2pympLo5k5Gut,Omni,2,Test,253318511571,0,0,
1PYXRp4Pj3PqNmyz8GA7qrhsMa1hvjjY7t,Omni,1,Production,20097288360,0,0,
1BCMago5NxA8ga9GBDur8SRbagacvRhmU1,Omni,2,Test,4384533333,0,0,
1JpK8eh4Egt3a1YhrSg932qBToSRM2bcvG,Omni,1,Production,5028637566,0,0,
18chrWPjs9ug7Xq7xDiFkqbe9A8KQdG7eH,Omni,1,Production,3110204340,0,0,
18chrWPjs9ug7Xq7xDiFkqbe9A8KQdG7eH,Omni,2,Test,3110204340,0,0,
1DUGRxypnPrQ8t7umv1QPwmwwYnt6dFA3m,Omni,1,Production,2003067791,0,0,
1MqAVaKzB9NKmxH1cGqmtWoUeeZuVTuy2d,Omni,1,Production,50540705605,0,0,
18QTFj5KmMSoYMrCuRGgxdywj3xXYtCvzd,Omni,1,Production,53115530488,0,0,
17kKzeuAMhV8Pw9R62CWkhi5pXKmigMJQa,Omni,1,Production,13447939815,0,0,
1Pk3gL2UQGEVSLv6FUVLfx8QT6mfsDhDa,Omni,1,Production,13452853836,0,0,
1L83XWGbddEyabcipQNdcibc8q7pJSorYC,Omni,1,Production,25095844590,0,0,
1Na6CZdvTMzaq6f6Xn9jyEfmbf5NiEp65c,Omni,2,Test,259695300198,0,0,
1PVKjb7QQKRZ1urGPmf7xz8ZgHJaqZM9DJ,Omni,1,Production,17763374193,0,0,
1DLwrAYgzMcbntvhmBHKajGEaSv9U2YGTq,Omni,1,Production,10743267361,0,0,
15jY9nQsgzdkuj7Rw2KHGpDKoxv59gDJE8,Omni,1,Production,30013784722,0,0,
12SdZk7Gd19zbvQZDF447PpHSpGY5SGYE2,Omni,1,Production,480998334741,0,0,
1eZwsyQJbUhQduw1TJcWTbR7HjnbLgQTs,Omni,1,Production,53157349537,0,0,
1Mt1tCGyJnD6SHzBgxtg6GRJLUhqQrc4ff,Omni,2,Test,6056506283,0,0,
1Cnv5Nj6vtcm4Qb6dqawkLvwCTTZ43wqen,Omni,2,Test,25868295304,0,0,
1MPUi31pLY3KyhMATYo1A2WJKmo8NcbYhz,Omni,1,Production,30270079365,0,0,
1EZnzK4XPwRjAGqyK6oQmy7NpT6uDhWf1U,Omni,1,Production,47174525910,0,0,
1EZnzK4XPwRjAGqyK6oQmy7NpT6uDhWf1U,Omni,2,Test,47174525910,0,0,
1CM9jmLrzSUXLRAwFUbcmN7tDiY4Wyi2VC,Omni,1,Production,6508160549,0,0,
1MbzgJ9fwqcu2HWByHpUXUxASyURvJ5AWu,Omni,1,Production,14260408399,0,0,
15XDP6tMciP3xxBroJCPoqTAvZJz2x1kAx,Omni,2,Test,60053546708,0,0,
15XDP6tMciP3xxBroJCPoqTAvZJz2x1kAx,Omni,1,Production,60053546708,0,0,
1NemP5kiTYEj8SwvpVm2uiEwfsa5LNQPmZ,Omni,1,Production,40119744336,0,0,
1JYXwhzeTqrLXfg79EbQ95GpoDHxZWWE6d,Omni,1,Production,100194444444,0,0,
1LfRqHRmJa2S2U4XGVWerta2yQhbvKLG2b,Omni,1,Production,30319280754,0,0,
13fBNvRz495auamuV9fNN95XDUdGtjXvfn,Omni,1,Production,26070241812,0,0,
1EHjzwUwJokV4tZsugPFuHs22xoinaYQ9N,Omni,1,Production,729794566,0,0,
1JqxEv4TH6XmMxCfRi9t3t9QhPnxp79UBH,Omni,1,Production,409016530,0,0,
1G3Cyx194o3yLbKFmzR4NtNE6fxJSRowkp,Omni,1,Production,1028343584656,0,0,
1BhHGLm843e3kXyMoWr64UBq9Kh8upAY6K,Omni,1,Production,18120686039,0,0,
1GeVYn8BY86jTgUYoWeLkWXULpJnYD3u87,Omni,1,Production,3911190575,0,0,
1JASe981JUgzKgAoV4SYehenkHbVAT7Ja8,Omni,1,Production,3326065526,0,0,
1roLMd1dT3Arpsq6sqjProZU7vtKL8cx1,Omni,1,Production,183263488609,0,0,
18XcsA9AQQRWaFonAWECg6W1zZsmgYjioY,Omni,1,Production,13617761380,0,0,
1LB2AZvQrLaBxti8gkUHRfZ94oKF1dQmQS,Omni,1,Production,13425348313,0,0,
1DLjzpGMS5DHucLujKArriyp3S8y3aRMqa,Omni,1,Production,10020692791,0,0,
1C438zHsaG3PZfjAdo3dwS7UrrHsBa7iUb,Omni,1,Production,6372438084,0,0,
1CQhTj5tAtvzGti2oUiBqF2D8gGvGkJbTo,Omni,1,Production,213645824030,0,0,
1CQhTj5tAtvzGti2oUiBqF2D8gGvGkJbTo,Omni,2,Test,213645824030,0,0,
1JSCYw7NxVbBhv8HCupYhgYqAwqTdRT4u5,Omni,1,Production,20053733466,0,0,
1AKQX7Qso4UQeAPD7rPWnDAQr43z6eByui,Omni,1,Production,156612276786,0,0,
138deo1VUkgWmptS8NWnBqVwqWfZx1Q494,Omni,1,Production,20062291667,0,0,
1NQSMowgQVWprE1dwdbzTwCfFrVXK6sUh2,Omni,1,Production,537222387566,0,0,
1NQSMowgQVWprE1dwdbzTwCfFrVXK6sUh2,Omni,2,Test,537222387566,0,0,
14FaL26kCyEsN4NviMEv3wPQvQGuwodyDr,Omni,1,Production,5931781217,0,0,
1BBTQrfsZQVoGwdPfp7NfMg7F4pYes2F1s,Omni,1,Production,2013376085646,0,0,
1AMgiLXpQ2rxtrVagtCfxjXJV44QumWNhP,Omni,2,Test,136027369378,0,0,
1AsX2fv1QRFgCYT3F1YMWm37nWnW8TkZnm,Omni,1,Production,14525201389,0,0,
16pdW8RQjJpF37FLMm7R65HBvn6WY33Pq8,Omni,1,Production,1003018683862,0,0,
1N67g4FERNdTrSTrRUcXCQPSyk1LW2ybHW,Omni,1,Production,10480669643,0,0,
1JqDHs9GiNckdTYRjwDQqwxajiRFQyuNcH,Omni,1,Production,50097222222,0,0,
125ana9EZ9HJotBNnGsUqecsp7MzT9Z5Qe,Omni,1,Production,19151128009,0,0,
1F2KyKaLr1QbCgGGAjuBSQSJo8GQ6CaCwF,Omni,1,Production,10018387897,0,0,
19ABrTW1XhWErJxE3UvfNuBRzB4w6UcTRp,Omni,1,Production,5040860615,0,0,
1LoMxHHUzFXNoFFDjdjDuN6ciq8wrKGPSa,Omni,1,Production,70247696759,0,0,
1HHTyQWtA8Y93CAGSHZ134yBErtxUoDAYV,Omni,1,Production,3803219329,0,0,
14FF284GJ7d9m7WnkhiosFLvwLQ2pqPFTG,Omni,1,Production,10579720569,0,0,
16WsVPMRUCdMiT1rMxM9CEspdn7JYD2U5j,Omni,1,Production,29995000000,0,0,
1KRaQh3k47P4Mu4XXviRGHrgYi7BK5hsAV,Omni,1,Production,266625859788,0,0,
15XJoDF4xCUrWX3ES9ftWq3wnGhuRsqrLk,Omni,1,Production,6055548942,0,0,
1Jge9avkgP3zsSQsYeSpY5Pd7xBk3qehNv,Omni,2,Test,10348198725,0,0,
1Jge9avkgP3zsSQsYeSpY5Pd7xBk3qehNv,Omni,1,Production,10348198725,0,0,
12QfZDTatfAbfiFmpGmFrbNiiyX9PjtYb5,Omni,1,Production,10246618717,0,0,
12QfZDTatfAbfiFmpGmFrbNiiyX9PjtYb5,Omni,2,Test,10246618717,0,0,
1D2UUm9noQ5eW7mQ8oMiqxvbFqB8wuvvWS,Omni,2,Test,1024608135,0,0,
1GuoNYVPUwePeYghvDP4gCny1YaFyMfTcM,Omni,1,Production,15729396429,0,0,
17UDyggWFP6T3tUPTUEHMU8gxRtLZHG322,Omni,2,Test,5522609127,0,0,
1HLdSSpvRDcAyD9k91yS7X9o2jaJiKeqp4,Omni,1,Production,302744598213,0,0,
15WrQhYhHts7jTMoGJ9rDCD12JuCTKy7MM,Omni,1,Production,17519517794312,0,0,
1EXoDusjGwvnjZUyKkxZ4UHEf77z6A5S4P,Omni,1,Production,4248367562708,0,0,
1C438zHsaG3PZfjAdo3dwS7UrrHsBa7iUb,Omni,2,Test,6372438084,0,0,
1donutMH4L7kdRqh4xvSvesfd3KFu3UNm,Omni,2,Test,10476380622,0,0,
15oxQoTsbrX7SJK86HHDY7qD8BzUday2dx,Omni,1,Production,20060373677,0,0,
1HLdSSpvRDcAyD9k91yS7X9o2jaJiKeqp4,Omni,2,Test,302744598213,0,0,
13fBNvRz495auamuV9fNN95XDUdGtjXvfn,Omni,2,Test,26070241812,0,0,
1EHjzwUwJokV4tZsugPFuHs22xoinaYQ9N,Omni,2,Test,729794566,0,0,
16JbDstcRNzevcBSVu7XwUKJ3bB6btxWHh,Omni,1,Production,114459047619,0,0,
18hoYB6KH5nTu6iE1SH3fNKnnRKFe2vaxF,Omni,1,Production,1303966270,0,0,
1KpSuQmkejZPKj18Gj6y2fUL9GZyWCTVuh,Omni,1,Production,20596989364,0,0,
13xyUnidQ1JhQk7hor17eQAPw96hwNZhHJ,Omni,1,Production,185440819680,0,0,
13xyUnidQ1JhQk7hor17eQAPw96hwNZhHJ,Omni,2,Test,185440819680,0,0,
16JbDstcRNzevcBSVu7XwUKJ3bB6btxWHh,Omni,2,Test,114459047619,0,0,
1NJW7tJoDJboQQSUdPHQ2pAYm6gAy3SgdZ,Omni,1,Production,701862037,0,0,
1eLiRanANMyXjVGU9LMqzm9wGKdRAg8q4,Omni,1,Production,9951205911,0,0,
18bVHTir24mJdYfbUgpS3k9mkSSzZU3kp1,Omni,2,Test,32877719907,0,0,
18bVHTir24mJdYfbUgpS3k9mkSSzZU3kp1,Omni,1,Production,32877719907,0,0,
1KpSuQmkejZPKj18Gj6y2fUL9GZyWCTVuh,Omni,2,Test,20596989364,0,0,
1DbFbPdbDAHyhMat1cmatbPfySAULC7FL3,Omni,1,Production,10021782407,0,0,
1G6zjkpKHaDETbswWCJwyu3PQMesoCHvvz,Omni,1,Production,50129208003,0,0,
17LWEZqC2WyZaBo7pKADcsDkA6zFjY1iTC,Omni,1,Production,27072465027,0,0,
12sVF4gaKPk1kmGaG8XxtoqgLMxWXr6ReE,Omni,1,Production,5391898148,0,0,
12cBdcNSBHwhJy4oLWzWne2qGu74PsbhTT,Omni,1,Production,2755469940,0,0,
1CbYgvA148Ew5j22S2rbgFCKToQTwRnKfS,Omni,2,Test,599336778588,0,0,
12cBdcNSBHwhJy4oLWzWne2qGu74PsbhTT,Omni,2,Test,2755469940,0,0,
139Dx25QXHBJD1tfLQMwASAAJrWFiM4BPz,Omni,1,Production,677531586309,0,0,
1DbFbPdbDAHyhMat1cmatbPfySAULC7FL3,Omni,2,Test,10021782407,0,0,
139Dx25QXHBJD1tfLQMwASAAJrWFiM4BPz,Omni,2,Test,677531586309,0,0,
1NHVAzYT2jQ8roRddYXhvZtiVjuMwuWBGn,Omni,1,Production,70807238450,0,0,
16rUg4eijBqM6oYrSrUzvghe6QM9CHvTYW,Omni,1,Production,53260166005,0,0,
16zqyiBKDsL1X39ip5aVHLsxgFmxUCBeKM,Omni,1,Production,40863528651,0,0,
13PosdpaGPQTQ2TUkr37djsHqshpJ8k3NB,Omni,1,Production,5521622024,0,0,
16zqyiBKDsL1X39ip5aVHLsxgFmxUCBeKM,Omni,2,Test,40863528651,0,0,
1C9RKyQ9X77iA6ARd182dRyGiacedGwYec,Omni,1,Production,31535004960,0,0,
1LQzaHiedzHDqPW8q95SyEL7fAzahvrmTo,Omni,1,Production,35938793816,0,0,
1AMgiLXpQ2rxtrVagtCfxjXJV44QumWNhP,Omni,1,Production,136027369378,0,0,
13X7yRvpDf1NKLhzsYHaghfNJQ8JpXTa7N,Omni,1,Production,89930898042,0,0,
14S5bE4ZGbb4oMXsnNn4zErdKBN5Lyiihb,Omni,2,Test,250305886243,0,0,
13PosdpaGPQTQ2TUkr37djsHqshpJ8k3NB,Omni,2,Test,5521622024,0,0,
1NJW7tJoDJboQQSUdPHQ2pAYm6gAy3SgdZ,Omni,2,Test,701862037,0,0,
1LQzaHiedzHDqPW8q95SyEL7fAzahvrmTo,Omni,2,Test,35938793816,0,0,
1MA274fPpN7cBjiseaMtTmuQCq1UjAir5Z,Omni,1,Production,50503654101,0,0,
1DHF9MnvvM1zUNxKdu9hB2BfwFuBANPPoe,Omni,1,Production,20101732804,0,0,
1MVb5dBgeCVwpoSQKNkcA9bwq8anx7ydnd,Omni,1,Production,10230834987,0,0,
1J46wJTLYvhabzrVjVVwrUEUsYvLMbpNwK,Omni,1,Production,3091806830,0,0,
1QEhcXxmkkBdcfDhcFU6pFVCdiXQgFZLLY,Omni,2,Test,101159226190,0,0,
17bGDJTMeiWx4LJdf8gECEPFMmCpY2jA66,Omni,1,Production,336161142053,0,0,
1Q1sFqsi8S5DxV5hz6sWLamGBp9To93iG7,Omni,1,Production,127723987298,0,0,
1Eo6FGPytuYvuA3ZS6ToXqP8sScWWtKhWN,Omni,2,Test,501780257937,0,0,
1CbYgvA148Ew5j22S2rbgFCKToQTwRnKfS,Omni,1,Production,599336778588,0,0,
1AGFxUanxnWnrTiwLsY4NyvNZTv3RWFnfT,Omni,2,Test,150469444445,0,0,
1NC9iRjQsXFQFQXS5RCqDvBEuNHVf7KHTG,Omni,1,Production,25500486111,0,0,
1DDhPhsydLh6dDgAg7GVT3xZuYd93tjqtp,Omni,1,Production,10078986442,0,0,
1KZmDQGzGJWYmPP9X3b7TA9dY91KBXgaG4,Omni,2,Test,31737297177,0,0,
1LQBddrjjUaMLHcd4cG9XnN4cCZbHfREJF,Omni,1,Production,1078119709,0,0,
1LQBddrjjUaMLHcd4cG9XnN4cCZbHfREJF,Omni,2,Test,1078119709,0,0,
16rQVMZS9k6grNiMybYfznH2R3TViYNMC6,Omni,1,Production,12056734458,0,0,
19mSdN6s9iBHFyJ2ycHbzQ7dcnfgZHN8Cu,Omni,1,Production,273714253,0,0,
1NHVAzYT2jQ8roRddYXhvZtiVjuMwuWBGn,Omni,2,Test,70807238450,0,0,
1KFZmBqaJFnBuJLL9HyPdj19dfcW6gCdkZ,Omni,1,Production,29392328307,0,0,
172mDyjew7PnUpMRdNPjjv1bU1u4Ftgs3M,Omni,1,Production,1429964285714,0,0,
13NRX88EZbS5q81x6XFrTECzrciPREo821,Omni,2,Test,56343027669,0,0,
19PeRXtHfA9qoQ6MFkR2U7QEFTfdSckE1,Omni,1,Production,52958903770,0,0,
19PeRXtHfA9qoQ6MFkR2U7QEFTfdSckE1,Omni,2,Test,52958903770,0,0,
1QEhcXxmkkBdcfDhcFU6pFVCdiXQgFZLLY,Omni,1,Production,101159226190,0,0,
1Hkjo5N1CLb7XmUtCp4xWRder81CRfpdNd,Omni,1,Production,133542873677,0,0,
1AxxvjavPMEiyT7quRVrfWj9xjgv27PSCS,Omni,1,Production,66971585648,0,0,
13sbvde5fYHeM4UxKJpRxFv7a9MjaKdqPT,Omni,1,Production,25881610614,0,0,
12VamRhmcgsWWKWdNuzWqVYTvnuk2Dsx9b,Omni,1,Production,220562833994,0,0,
14S5bE4ZGbb4oMXsnNn4zErdKBN5Lyiihb,Omni,1,Production,250305886243,0,0,
1Q1sFqsi8S5DxV5hz6sWLamGBp9To93iG7,Omni,2,Test,127723987298,0,0,
19feAR37pguLwDyEMc8oiW2WT4esrgR5z6,Omni,1,Production,5544255126,0,0,
1KZmDQGzGJWYmPP9X3b7TA9dY91KBXgaG4,Omni,1,Production,31737297177,0,0,
1Na6CZdvTMzaq6f6Xn9jyEfmbf5NiEp65c,Omni,1,Production,259695300198,0,0,
1Fq37GNfyxSvnmye3QdxH6GpPAQ3enarfs,Omni,1,Production,10621848545,0,0,
13NRX88EZbS5q81x6XFrTECzrciPREo821,Omni,1,Production,56343027669,0,0,
1JDNareT7T3DYQjp2L5oKHpQ9wRaDMuZ7p,Omni,1,Production,27076571098,0,0,
1BCMago5NxA8ga9GBDur8SRbagacvRhmU1,Omni,1,Production,4384533333,0,0,
1H5i3Pz9y1mYnXqXDAxJPohggwyBT98oc1,Omni,1,Production,10000000000,0,0,
1BFqkdUDwp7k1Qa43vmSWEfj6gaoUVswwZ,Omni,1,Production,10628277116,0,0,
1Pd1ESY2Hfb8Mom6aTJnpJBEAnkzghgRJq,Omni,1,Production,480704841270,0,0,
1Mt1tCGyJnD6SHzBgxtg6GRJLUhqQrc4ff,Omni,1,Production,6056506283,0,0,
1D2UUm9noQ5eW7mQ8oMiqxvbFqB8wuvvWS,Omni,1,Production,1024608135,0,0,
1AGFxUanxnWnrTiwLsY4NyvNZTv3RWFnfT,Omni,1,Production,150469444445,0,0,
1Fq37GNfyxSvnmye3QdxH6GpPAQ3enarfs,Omni,2,Test,10621848545,0,0,
1HpNa5GbsPRbJ1s931oNKGqgN5gVbBBE8s,Omni,1,Production,3309702580,0,0,
17t1avq2qk3R4Q3qzSZgjj1FihTgS5JgvY,Omni,1,Production,79739136905,0,0,
1A14hK16TgHCYzyqHm2VNZDe8ShYuZ981x,Omni,1,Production,11090075859,0,0,
12bDX26J84x545pzfSZouULeqjfBtAe9Lv,Omni,2,Test,699619940476,0,0,
17UDyggWFP6T3tUPTUEHMU8gxRtLZHG322,Omni,1,Production,5522609127,0,0,
1PA8qhEzW7to6EeqBAdhVZYGbVj2MfmN2n,Omni,1,Production,231091243386,0,0,
1GD6YyXnd7DKvfUKs22Fp3FSGuvK6n4F4j,Omni,1,Production,250305886243,0,0,
1HRE7U9XNPD8kJBCwm5Q1VAepz25GBXnVk,Omni,1,Production,194783543229,0,0,
13x2dka6tVhjsNNNomGJjUPi2iJQCb67bw,Omni,1,Production,1087679398,0,0,
13x2dka6tVhjsNNNomGJjUPi2iJQCb67bw,Omni,2,Test,1087679398,0,0,
17QqwZtZ221Dod33bY33SAZMXrSmi89rsP,Omni,2,Test,6056807478,0,0,
1GaNupdUBzfVF2B3JUAY1rZwHoXJgjyzXj,Omni,2,Test,5720500793,0,0,
1Bitcoin4yZjSSPoXUceJaiyQLABx7B2LL,Omni,2,Test,10127878638,0,0,
1K5ZEkQ8Pzwqedg2WHsKQd3xiAGnj7MeCD,Omni,1,Production,300315819775,0,0,
1K5ZEkQ8Pzwqedg2WHsKQd3xiAGnj7MeCD,Omni,2,Test,300315819775,0,0,
17QqwZtZ221Dod33bY33SAZMXrSmi89rsP,Omni,1,Production,6056807478,0,0,
1Bitcoin4yZjSSPoXUceJaiyQLABx7B2LL,Omni,1,Production,10127878638,0,0,
12LSJoCAqvVQyvW5qaKGp6ZKMaaZpUcCv3,Omni,2,Test,10700200066,0,0,
12LSJoCAqvVQyvW5qaKGp6ZKMaaZpUcCv3,Omni,1,Production,10700200066,0,0,
1LjT88X7Zu8BdbqJw8vfRa83NJuzYL9kqm,Omni,1,Production,10712380845,0,0,
1LjT88X7Zu8BdbqJw8vfRa83NJuzYL9kqm,Omni,2,Test,10712380845,0,0,
1GaNupdUBzfVF2B3JUAY1rZwHoXJgjyzXj,Omni,1,Production,5720500793,0,0,
1Kk6eLpM3cpgC4NEzXLzjKvdndd8bPox6f,Omni,1,Production,31776650397,0,0,
1Kk6eLpM3cpgC4NEzXLzjKvdndd8bPox6f,Omni,2,Test,31776650397,0,0,
1ApWmGDViVjTPqRKBhPydpBZ5DRjpuEEic,Omni,1,Production,15142266518,0,0,
1ApWmGDViVjTPqRKBhPydpBZ5DRjpuEEic,Omni,2,Test,15142266518,0,0,
12bDX26J84x545pzfSZouULeqjfBtAe9Lv,Omni,1,Production,699619940476,0,0,
1Bqp4VEweM1S8FKGHWYviRRtSxv5tMAVih,Omni,2,Test,314595691137,0,0,
16QkgycuGwFvwQ8oZ5cYHgVjDNSavcwovS,Omni,1,Production,53168692130,0,0,
13P8CSqRoboefrNsXKZieWYtZhJ4KcQHhH,Omni,1,Production,21134827433,0,0,
13P8CSqRoboefrNsXKZieWYtZhJ4KcQHhH,Omni,2,Test,21134827433,0,0,
16QkgycuGwFvwQ8oZ5cYHgVjDNSavcwovS,Omni,2,Test,53168692130,0,0,
1K5Tofy7UTfcrpWBnXcJhHZzvLTksDdasQ,Omni,1,Production,10103326720,0,0,
1Eo6FGPytuYvuA3ZS6ToXqP8sScWWtKhWN,Omni,1,Production,501780257937,0,0,
1donutMH4L7kdRqh4xvSvesfd3KFu3UNm,Omni,1,Production,10476380622,0,0,
13qJCzNQUx7dFcixjq9Rab7wPgUCtYS48v,Omni,2,Test,3608607308,0,0,
13qJCzNQUx7dFcixjq9Rab7wPgUCtYS48v,Omni,1,Production,3608607308,0,0,
158qYAqDu4GKeVHDiTYA2xAu5Ew4sEU2Ug,Omni,1,Production,24601309524,0,0,
158qYAqDu4GKeVHDiTYA2xAu5Ew4sEU2Ug,Omni,2,Test,24601309524,0,0,
1AgZvwAoNDFGkQYEF193RAm3qxipWAEFAH,Omni,1,Production,10173350529,0,0,
1AgZvwAoNDFGkQYEF193RAm3qxipWAEFAH,Omni,2,Test,10173350529,0,0,
15og4WXZPwkMnnsb3dj6HqgTUfcRLx4J9b,Omni,1,Production,52934328263,0,0,
15og4WXZPwkMnnsb3dj6HqgTUfcRLx4J9b,Omni,2,Test,52934328263,0,0,
